T(ns):	ID1: 985740900	ID2: 318257127
@6480	M: 110101111	OUT_ALG: 1	OUT_DF: 1
@6495	M: 110110000	OUT_ALG: 0	OUT_DF: 0
@6510	M: 110110001	OUT_ALG: 0	OUT_DF: 0
@6525	M: 110110010	OUT_ALG: 0	OUT_DF: 0
@6540	M: 110110011	OUT_ALG: 0	OUT_DF: 0
@6555	M: 110110100	OUT_ALG: 0	OUT_DF: 0
@6570	M: 110110101	OUT_ALG: 0	OUT_DF: 0
@6585	M: 110110110	OUT_ALG: 0	OUT_DF: 0
@6600	M: 110110111	OUT_ALG: 1	OUT_DF: 1
@6615	M: 110111000	OUT_ALG: 0	OUT_DF: 0
@6630	M: 110111001	OUT_ALG: 0	OUT_DF: 0
@6645	M: 110111010	OUT_ALG: 0	OUT_DF: 0
@6660	M: 110111011	OUT_ALG: 1	OUT_DF: 1
@6675	M: 110111100	OUT_ALG: 0	OUT_DF: 0
@6690	M: 110111101	OUT_ALG: 1	OUT_DF: 1
@6705	M: 110111110	OUT_ALG: 1	OUT_DF: 1
@6720	M: 110111111	OUT_ALG: 0	OUT_DF: 0
@6735	M: 111000000	OUT_ALG: 0	OUT_DF: 0
@6750	M: 111000001	OUT_ALG: 0	OUT_DF: 0
@6765	M: 111000010	OUT_ALG: 0	OUT_DF: 0
@6780	M: 111000011	OUT_ALG: 0	OUT_DF: 0
@6795	M: 111000100	OUT_ALG: 0	OUT_DF: 0
@6810	M: 111000101	OUT_ALG: 0	OUT_DF: 0
@6825	M: 111000110	OUT_ALG: 0	OUT_DF: 0
@6840	M: 111000111	OUT_ALG: 0	OUT_DF: 0
@6855	M: 111001000	OUT_ALG: 0	OUT_DF: 0
@6870	M: 111001001	OUT_ALG: 0	OUT_DF: 0
@6885	M: 111001010	OUT_ALG: 0	OUT_DF: 0
@6900	M: 111001011	OUT_ALG: 0	OUT_DF: 0
@6915	M: 111001100	OUT_ALG: 0	OUT_DF: 0
@6930	M: 111001101	OUT_ALG: 0	OUT_DF: 0
@6945	M: 111001110	OUT_ALG: 0	OUT_DF: 0
@6960	M: 111001111	OUT_ALG: 1	OUT_DF: 1
@6975	M: 111010000	OUT_ALG: 0	OUT_DF: 0
@6990	M: 111010001	OUT_ALG: 0	OUT_DF: 0
@7005	M: 111010010	OUT_ALG: 0	OUT_DF: 0
@7020	M: 111010011	OUT_ALG: 0	OUT_DF: 0
@7035	M: 111010100	OUT_ALG: 0	OUT_DF: 0
@7050	M: 111010101	OUT_ALG: 0	OUT_DF: 0
@7065	M: 111010110	OUT_ALG: 0	OUT_DF: 0
@7080	M: 111010111	OUT_ALG: 1	OUT_DF: 1
@7095	M: 111011000	OUT_ALG: 0	OUT_DF: 0
@7110	M: 111011001	OUT_ALG: 0	OUT_DF: 0
@7125	M: 111011010	OUT_ALG: 0	OUT_DF: 0
@7140	M: 111011011	OUT_ALG: 1	OUT_DF: 1
@7155	M: 111011100	OUT_ALG: 0	OUT_DF: 0
@7170	M: 111011101	OUT_ALG: 1	OUT_DF: 1
@7185	M: 111011110	OUT_ALG: 1	OUT_DF: 1
@7200	M: 111011111	OUT_ALG: 0	OUT_DF: 0
@7215	M: 111100000	OUT_ALG: 0	OUT_DF: 0
@7230	M: 111100001	OUT_ALG: 0	OUT_DF: 0
@7245	M: 111100010	OUT_ALG: 0	OUT_DF: 0
@7260	M: 111100011	OUT_ALG: 0	OUT_DF: 0
@7275	M: 111100100	OUT_ALG: 0	OUT_DF: 0
@7290	M: 111100101	OUT_ALG: 0	OUT_DF: 0
@7305	M: 111100110	OUT_ALG: 0	OUT_DF: 0
@7320	M: 111100111	OUT_ALG: 1	OUT_DF: 1
@7335	M: 111101000	OUT_ALG: 0	OUT_DF: 0
@7350	M: 111101001	OUT_ALG: 0	OUT_DF: 0
@7365	M: 111101010	OUT_ALG: 0	OUT_DF: 0
@7380	M: 111101011	OUT_ALG: 1	OUT_DF: 1
@7395	M: 111101100	OUT_ALG: 0	OUT_DF: 0
@7410	M: 111101101	OUT_ALG: 1	OUT_DF: 1
@7425	M: 111101110	OUT_ALG: 1	OUT_DF: 1
@7440	M: 111101111	OUT_ALG: 0	OUT_DF: 0
@7455	M: 111110000	OUT_ALG: 0	OUT_DF: 0
@7470	M: 111110001	OUT_ALG: 0	OUT_DF: 0
@7485	M: 111110010	OUT_ALG: 0	OUT_DF: 0
@7500	M: 111110011	OUT_ALG: 1	OUT_DF: 1
@7515	M: 111110100	OUT_ALG: 0	OUT_DF: 0
@7530	M: 111110101	OUT_ALG: 1	OUT_DF: 1
@7545	M: 111110110	OUT_ALG: 1	OUT_DF: 1
@7560	M: 111110111	OUT_ALG: 0	OUT_DF: 0
@7575	M: 111111000	OUT_ALG: 0	OUT_DF: 0
@7590	M: 111111001	OUT_ALG: 1	OUT_DF: 1
@7605	M: 111111010	OUT_ALG: 1	OUT_DF: 1
@7620	M: 111111011	OUT_ALG: 0	OUT_DF: 0
@7635	M: 111111100	OUT_ALG: 1	OUT_DF: 1
@7650	M: 111111101	OUT_ALG: 0	OUT_DF: 0
@7665	M: 111111110	OUT_ALG: 0	OUT_DF: 0
@7680	M: 111111111	OUT_ALG: 0	OUT_DF: 0
